"index_road","node_id"
"[107138228L, 127464505L]",1410708853
"[107138229L]",1231775445
"[107138225L, 107138229L]",1231775453
"[107011262L, 107138230L]",1231775458
"[47615784L, 107138230L]",1231775414
"[107011262L, 107138231L]",1231775420
"[107138229L, 107138231L]",1231775419
"[107107937L, 107138232L]",1231494347
"[107138232L]",1231775426
"[42415476L, 107138233L, 107138235L]",1231775437
"[30212528L, 107138233L]",345591833
"[30172500L, 107138234L]",332473255
"[107138224L, 107138234L]",332473256
"[30212528L, 107138235L]",1231775400
"[16266682L, 107948695L]",1239554946
"[16266682L, 107948695L]",1346798140
"[16266676L, 107948696L]",165738541
"[29140538L, 107948696L]",1239554868
"[107948698L, 107948701L]",1239554944
"[107948698L]",1239554923
"[60500064L, 107948700L]",1239554975
"[9701849L, 107948701L]",1239554889
"[107948701L]",1239554936
"[29140538L, 107948703L]",1239554900
"[24790443L, 107948703L]",1239554876
"[24790443L, 107948704L]",1239554917
"[54580998L, 107948704L]",1239554964
"[108033647L, 108033650L]",1240265771
"[108033647L]",1240265833
"[108033648L, 108033654L]",1240265828
"[108033648L]",1240265746
"[33454576L, 108033649L]",1240265740
"[42498675L, 108033649L]",1240265830
"[108033650L]",1240265871
"[108033650L]",1240265800
"[108033648L, 108033651L]",1240265764
"[108033651L]",1240265849
"[108033650L, 108033652L]",1240265766
"[108033652L, 108033654L]",1240265782
"[108033648L, 108033653L]",1240265791
"[108033653L]",1240265887
"[108033654L]",1240265824
"[108033654L]",1240276692
"[108033648L, 108033655L]",1240265739
"[108033655L]",1240265812
"[108035495L, 108035516L]",1240276276
"[108035495L, 108035500L]",1240276472
"[108035498L, 108035534L]",1240276287
"[108035498L, 108035528L]",1240276647
"[108035500L]",1240276328
"[108035495L, 108035500L]",1240276472
"[108035503L]",1240276284
"[108035503L, 108035529L]",1240276303
"[108035504L, 108035525L]",1240276637
"[108035504L, 108035537L]",1240276385
"[108035505L, 108035528L]",1240276265
"[108035498L, 108035505L]",1240276520
"[108035506L, 108035528L]",1240276401
"[108035506L]",1240276331
"[108035507L, 108035524L]",1240276274
"[108035503L, 108035507L]",1240276458
"[108035508L, 108035512L]",1240276441
"[108035508L]",1240276371
"[108035511L, 108035528L]",1240276272
"[108035500L, 108035511L]",1240276419
"[108035512L, 108035539L]",1240276549
"[48068581L, 108035512L]",1240276403
"[108035503L, 108035515L]",1240276262
"[108035515L]",1240276430
"[108035495L, 108035516L]",1240276365
"[108035516L]",1240276696
"[108033654L, 108035518L]",1240276529
"[108035518L, 108035538L]",1240276313
"[108035519L]",1240276432
"[108035519L, 108035539L]",1240276481
"[108035500L, 108035521L]",1240276308
"[108035521L, 108035537L]",1240276553
"[108035523L]",1240276725
"[108035523L, 108035525L]",1240276310
"[108035524L]",1240276594
"[108035524L]",1240276352
"[108035525L, 108035528L]",1240276367
"[108035525L]",1240276650
"[108035524L, 108035527L]",1240276293
"[108035527L, 108035529L]",1240276630
"[108035528L, 108035539L]",1240276464
"[108035528L]",1240276373
"[108035529L]",1240276534
"[108035529L]",1240276627
"[108035512L, 108035530L]",1240276708
"[108035529L, 108035530L]",1240276278
"[108035531L]",1240276322
"[108035531L]",1240276322
"[108035529L, 108035532L]",1240276585
"[108035532L]",1240276423
"[108035531L, 108035533L]",1240276490
"[108035531L, 108035533L]",1240276712
"[108035534L]",1240276684
"[108035525L, 108035534L]",1240276338
"[108035534L, 108035535L]",1240276283
"[108035528L, 108035535L]",1240276487
"[108035524L, 108035536L]",1240276667
"[108035529L, 108035536L]",1240276290
"[108035528L, 108035537L]",1240276598
"[108035534L, 108035537L]",1240276564
"[108035538L]",1240276348
"[108035538L, 108035539L]",1240276288
"[108035528L, 108035539L]",1240276464
"[42493371L, 108036096L]",1240281204
"[108036096L, 108036099L]",1240281078
"[42493371L, 108036097L]",355897261
"[108036097L]",1240281116
"[42493371L, 108036098L]",1240281147
"[108036098L]",1240281178
"[42493371L, 108036099L]",1240281154
"[108036099L]",1240281140
"[42493371L, 108036101L]",1240281075
"[108036097L, 108036101L]",1240281152
"[103408940L, 108036103L]",1240281144
"[108036103L]",1240281156
"[42493371L, 108036104L]",1240281124
"[108036103L, 108036104L]",1240281104
"[48068203L, 108036107L]",1240281168
"[108036098L, 108036107L]",1240281150
"[88272938L, 108038681L]",1240300181
"[108038681L, 108038683L]",1240300155
"[108038683L]",1240300162
"[108038683L, 108038684L, 108038686L]",1240300179
"[108038684L]",1240300161
"[108038683L, 108038684L, 108038686L]",1240300179
"[108038685L]",1240300154
"[108038685L]",1240300160
"[108038686L]",1240300178
"[108038687L]",1240300159
"[108038687L]",1240300153
"[108038688L]",1240300184
"[108038683L, 108038688L]",1240300169
"[108039653L]",1240306125
"[108039653L]",1240306189
"[108039654L, 108039662L]",1240306110
"[108039654L, 108039669L]",1240306208
"[55785724L, 108039655L]",1241280290
"[108039655L]",1240306133
"[55785624L, 108039656L]",1240306188
"[108039656L, 108039674L]",1240306129
"[108039657L]",1240306153
"[55785623L, 108039657L]",1240306172
"[108039658L]",1240306162
"[108039658L]",1240306215
"[108039659L, 108039660L]",1240306165
"[108039659L, 108039672L]",1240306115
"[108039660L]",1240306147
"[108039660L]",1240306211
"[108039661L]",1240306138
"[55785623L, 108039661L]",1240306131
"[55785623L, 108039662L]",1240306218
"[108039662L, 108039674L]",1240306126
"[108039663L, 108039672L]",1240306168
"[108039663L, 108039668L]",1240306181
"[108039665L, 108039673L]",1240306196
"[55785623L, 108039665L]",1240306180
"[108039666L, 108039673L]",1240306143
"[108039666L]",1240306116
"[108039661L, 108039667L]",1240306146
"[108039667L]",1240306209
"[108039668L]",1240306220
"[108039668L]",1240306176
"[108039669L, 108039671L]",1240306177
"[108039669L]",1240306212
"[108039670L, 108039673L]",1240306210
"[108039670L]",1240306192
"[108039656L, 108039671L]",1240306213
"[108039671L]",1240306190
"[55785624L, 108039672L]",1240306155
"[108039659L, 108039672L]",1240306115
"[55785623L, 108039673L]",1240306111
"[108039673L]",1240306178
"[108039674L]",1240306204
"[55785709L, 108039674L]",1240306164
"[108130636L, 108130645L]",1241056954
"[108130636L, 108130645L]",1241056854
"[108130637L]",1241056953
"[108130637L]",1241280271
"[108130638L, 108130645L]",1241056984
"[108130638L, 108130645L]",1241056821
"[108130640L, 108130672L]",1241056969
"[108130640L, 108130645L]",1241056868
"[108130641L, 108130667L]",1241056914
"[31861501L, 108130641L]",1241057014
"[108130645L]",1241056935
"[108130645L]",1241056935
"[108130649L, 108130681L]",1241057034
"[108130649L, 108130672L]",1241056901
"[108130650L, 108130667L]",1241057006
"[108130650L, 108130676L]",1241056972
"[108130645L, 108130652L]",1241056912
"[108130645L, 108130652L]",1241057057
"[108130645L, 108130656L]",1241056846
"[108130645L, 108130656L]",1241056916
"[108130645L, 108130658L]",1241057007
"[108130645L, 108130658L]",1241056828
"[108130659L]",1241056865
"[55785612L, 108130659L]",700747166
"[31861501L, 108130663L]",1241056863
"[108130663L, 108130670L]",1241057032
"[108130645L, 108130665L]",1241056813
"[108130645L, 108130665L]",1241056885
"[108130667L]",1241056910
"[108130667L]",1241056836
"[108130668L, 108155209L]",1241280259
"[108130668L, 108130681L]",1241056911
"[55785806L, 108130670L]",1241057024
"[108130670L, 108130680L]",1241056842
"[108130645L, 108130672L]",1241057037
"[108130645L, 108130672L]",1241056894
"[108130674L]",1241056941
"[108130674L]",1241056830
"[108130676L]",1241057016
"[108130676L]",1241056918
"[108130678L]",1241056932
"[108130672L, 108130678L]",1241056823
"[55785624L, 108130680L]",1241056850
"[108130680L]",1241057036
"[55785612L, 108130681L]",700747167
"[108130681L]",1241056841
"[55785806L, 108130683L]",1241057053
"[108130650L, 108130683L]",1241057051
"[108130670L, 108130686L]",1241056856
"[108130676L, 108130686L]",1241056982
"[108155185L, 108155189L]",1241280288
"[108155185L, 108155218L]",1241280339
"[108155186L]",1241280245
"[108155186L, 108155206L]",1241280299
"[108155187L, 108155219L]",1241280112
"[108155187L, 108155204L]",1241280141
"[108155188L, 108155206L]",1241280298
"[108155188L, 108155206L]",1241280298
"[108155185L, 108155189L]",1241280325
"[108155189L]",1241280292
"[108155190L, 108155207L]",1241280307
"[108155190L, 108155222L]",1241280211
"[108155191L, 108155202L]",1241280351
"[108155191L]",1241280216
"[55785724L, 108155192L]",1241280321
"[108155192L, 108155200L]",1241280275
"[55785709L, 108155193L]",1241280282
"[108155193L]",1241280153
"[108155194L, 108155218L]",1241280284
"[108155194L, 108155197L]",1241280346
"[108155195L, 108155900L]",1241286669
"[108155195L]",1241280203
"[108155196L, 108155219L]",1241280162
"[108155196L, 108155216L]",1241280323
"[108155189L, 108155197L]",1241280314
"[108155197L, 108155218L]",1241280331
"[55785724L, 108155198L]",1241280306
"[108155198L]",1241280327
"[108155199L, 108155884L]",1241286760
"[108155199L]",1241280160
"[108155200L]",1241280291
"[108155200L]",1241280212
"[108155201L, 108155222L]",1241280205
"[108155201L, 108155207L]",1241280232
"[55785724L, 108155202L]",1241280328
"[108155202L, 108155206L]",1241280246
"[108155203L]",1241280261
"[108155203L, 108155208L]",1241280287
"[108155204L]",1241280187
"[108155204L, 108155216L]",1241280345
"[108155205L]",1241280080
"[108155205L, 108155216L]",1241280215
"[108155202L, 108155206L]",1241280246
"[108155207L, 108155216L]",1241280151
"[108155207L, 108155222L]",1241280228
"[55785724L, 108155208L]",1241280266
"[108155200L, 108155208L]",1241280303
"[108155195L, 108155209L]",1241280131
"[108155209L]",1241280084
"[108155204L, 108155211L]",1241280116
"[108155211L, 108155219L]",1241280171
"[108130668L, 108155212L]",1241280344
"[55785564L, 108155212L]",1241280182
"[55785724L, 108155213L]",1241280350
"[108155188L, 108155213L]",1241280281
"[108130668L, 108155214L]",1241280296
"[108130681L, 108155214L]",1241280239
"[108155204L, 108155216L]",1241280345
"[108155207L, 108155216L]",1241280338
"[108155207L, 108155217L]",1241280315
"[108155201L, 108155217L]",1241280146
"[108039653L, 108155218L]",1241280186
"[108155218L]",1241280272
"[108155216L, 108155219L]",1241280217
"[108155219L]",1241280297
"[108155212L, 108155222L]",1241280324
"[108130659L, 108155222L]",1241280278
"[108155884L]",1241286721
"[55785551L, 108155884L]",700746632
"[108155885L, 108155890L]",1241286729
"[108155885L, 108155890L]",1241286735
"[108155887L, 108155900L]",1241286739
"[108155887L, 108155904L]",1241286671
"[108155889L, 108155894L]",1241286771
"[108155889L, 108155894L]",1241286693
"[108155890L, 108155896L]",1241286779
"[108155890L]",1241286784
"[108155892L, 108155894L]",1241286691
"[108155892L, 108155894L]",1241286763
"[108155893L, 108155894L]",1241286728
"[108155893L, 108155894L]",1241286767
"[108155894L, 108155904L]",1241286677
"[108155894L]",1241286712
"[108155894L, 108155895L]",1241286722
"[108155894L, 108155895L]",1241286780
"[108155896L, 108155902L]",1241286713
"[108155896L, 108155903L]",1241286738
"[108155894L, 108155897L]",1241286744
"[108155894L, 108155897L]",1241286750
"[108155894L, 108155898L]",1241286717
"[108155894L, 108155898L]",1241286754
"[108155894L, 108155899L]",1241286685
"[108155894L, 108155899L]",1241286678
"[108155195L, 108155900L]",1241286669
"[108155900L]",1241286724
"[108155902L]",1241286732
"[31861501L, 108155902L]",1241286675
"[108155903L]",1241286711
"[55785551L, 108155903L]",700746640
"[31861501L, 108155904L]",356724464
"[108155904L]",1241286785
"[108155906L]",1241286679
"[108155906L]",1241286734
"[108293201L]",1242799485
"[108293201L]",1242799514
"[108293203L, 139831175L, 139831179L]",1242799494
"[108293203L, 109349623L]",1242799491
"[60254896L, 108378949L]",1243729616
"[5169171L, 108378949L]",1243729611
"[108378949L, 108378950L]",1243729564
"[108378950L, 108378954L]",1243729578
"[108378953L, 108378954L]",1243729519
"[108378953L]",1243729568
"[5169171L, 108378954L]",1243729590
"[26320965L, 54669667L, 108378954L]",688148592
"[84718475L, 108378956L]",353120411
"[60500064L, 108378956L]",1243729588
"[108382004L]",1243758281
"[108382004L, 108382019L]",1243758270
"[108382006L, 108382008L]",1243758306
"[108382006L, 108382008L]",1243758285
"[108382007L, 108382014L]",1243758319
"[108382007L, 108382015L, 108382027L, 108382028L]",1243758316
"[108382008L]",1243758275
"[108382008L, 108382014L]",1243758312
"[108382009L]",1243758246
"[108382009L, 108382015L]",1243758287
"[108382010L, 108382014L]",1243758315
"[108382010L, 108382016L]",1243758230
"[108382011L]",1243758235
"[108382011L, 108382012L]",1243758217
"[108382007L, 108382012L]",1243758271
"[108382008L, 108382012L]",1243758320
"[108382013L, 115646460L]",1305972692
"[60785483L, 108382013L]",1243758244
"[108382014L]",1243758323
"[108382010L, 108382014L]",1243758315
"[108382015L, 108382018L]",1243758231
"[108382007L, 108382015L, 108382027L, 108382028L]",1243758316
"[108382010L, 108382016L]",1243758230
"[108382016L, 108382022L]",1243758261
"[108382018L]",1243758294
"[108382015L, 108382018L]",1243758231
"[108382014L, 108382019L]",1243758240
"[108382019L]",1243758247
"[108382020L]",1243758297
"[108382015L, 108382020L]",1243758229
"[108382021L]",1243758249
"[108382021L, 108382027L]",1243758260
"[108382014L, 108382022L]",1243758220
"[108382004L, 108382022L]",1243758243
"[108382024L]",1243758258
"[108382012L, 108382024L]",1243758305
"[108382013L, 108382026L]",1243758300
"[60785489L, 108382026L]",760778668
"[108382021L, 108382027L]",1243758260
"[108382008L, 108382028L]",1243758309
"[33407971L, 108382374L]",1243762704
"[108382374L, 108383923L]",1243762710
"[30879880L, 108382375L]",1243762715
"[108382375L, 115536555L]",1243762714
"[30879880L, 108382376L]",1243762707
"[108382376L]",1243762700
"[33407971L, 108382377L, 115584358L, 115584359L]",1243762702
"[108382377L, 108383923L]",1243762712
"[108383913L, 108383921L]",1243786185
"[108383913L, 108383919L]",1243786208
"[108382375L, 108383914L]",1243762708
"[5169171L, 108383914L]",1243786221
"[108383917L, 108383925L]",1243786187
"[108383917L, 108383918L]",1243786189
"[108383918L, 108383921L]",1243786230
"[5169171L, 108383918L]",1243786211
"[30879880L, 108383919L]",1243786236
"[108383919L, 108383921L]",1243786193
"[108383914L, 108383921L]",1243786217
"[108383919L, 108383921L]",1243786205
"[108383914L, 108383923L]",1243786215
"[9701849L, 108383923L]",1243786214
"[108383919L, 108383925L]",1243786186
"[5169171L, 108383925L]",1243786219
"[108955273L, 108955274L]",1248770970
"[108955273L, 108955278L]",1248770976
"[108955274L, 108955276L]",1248770984
"[108955274L]",1248770963
"[55342108L, 108955275L]",1248770981
"[108955275L, 108955276L]",1248770966
"[108955276L, 108955278L]",1248770974
"[108955276L, 108955279L]",1248770977
"[55342108L, 108955277L]",695146165
"[108955277L, 108955279L]",1248770978
"[108955278L, 108955279L]",1248770983
"[108955278L]",1248770968
"[55342108L, 108955279L]",1248770985
"[108955279L]",1248770975
"[108955843L, 108955846L]",1248780260
"[102414519L, 108955843L]",1182714154
"[108955845L, 108955850L]",1248780277
"[108955845L, 108955849L]",1248780231
"[108955846L]",1248780214
"[102414494L, 108955846L]",1182714218
"[108955847L, 108955853L]",1248780235
"[108955847L]",1248780207
"[102414494L, 108955849L]",1248780273
"[108955845L, 108955849L]",1248780231
"[108955850L]",1248780209
"[47575865L, 108955850L]",1248780236
"[102414488L, 108955851L]",1248780240
"[108955851L]",1248780248
"[102414512L, 108955853L]",1248780266
"[55342214L, 108955853L]",1248780215
"[108957066L, 108957068L]",1248795719
"[108957066L, 127699344L]",1248795678
"[108957068L, 108957072L, 127699344L]",1036644569
"[108957068L]",1480557461
"[108957072L, 127699326L]",1036644583
"[108957068L, 108957072L, 127699344L]",1036644569
"[33455223L, 109075359L]",380701874
"[109075359L]",1249791907
"[33455223L, 109075360L]",1249791928
"[109075360L, 128623083L]",1249791905
"[109077898L, 109077919L]",1249808089
"[109077898L, 109077906L]",1249808124
"[109077900L, 113679884L]",1249808147
"[109077900L, 113679884L]",280447252
"[109077904L]",1249808034
"[109077898L, 109077904L]",1249807994
"[109077905L, 109077908L]",1249807969
"[109077905L]",1249808093
"[109077898L, 109077906L]",1249808046
"[109077904L, 109077906L]",1249808063
"[109077907L, 109077932L]",1249808087
"[109077907L, 109077915L]",1249808056
"[109077908L, 109077924L, 109077926L]",1249808033
"[109077908L, 109077919L]",1249808064
"[109077910L, 109077915L]",1249808022
"[109077900L, 109077910L]",1249807980
"[109077908L, 109077913L]",1249808115
"[109077913L, 109077924L]",1249808031
"[109077907L, 109077915L]",1249808056
"[109077910L, 109077915L]",1249808022
"[109077917L, 109077933L]",1249807978
"[109077917L, 109077926L]",1249808001
"[109077907L, 109077919L]",1249808101
"[109077919L]",1249808133
"[109077923L, 109077924L]",1249808015
"[109077923L]",1249808023
"[109077924L]",1249808129
"[109077924L]",1249808178
"[109077919L, 109077925L]",1249808173
"[109077925L, 109077929L]",1249808117
"[109077917L, 109077926L]",1249808001
"[109077908L, 109077924L, 109077926L]",1249808033
"[109077929L]",1249808065
"[109077929L]",1249808065
"[109077913L, 109077932L]",1249807995
"[109077907L, 109077932L]",1249808054
"[109077933L, 113679884L]",1249808070
"[109077917L, 109077933L]",1249807978
"[109345285L, 109345288L, 109345301L]",1252032340
"[109345285L, 109345290L]",1252032344
"[109345288L, 139355437L]",1252032361
"[109345285L, 109345288L, 109345301L]",1252032340
"[109345290L]",1252032349
"[109345290L, 109345294L]",1252032362
"[109345291L, 109345294L]",1252032356
"[109345291L, 109345297L]",1252032350
"[109345290L, 109345294L]",1252032362
"[109345291L, 109345294L]",1252032356
"[109345297L]",1252032371
"[109345291L, 109345297L]",1252032350
"[42412289L, 109345301L]",1252032327
"[109349598L, 109349614L]",1252054975
"[109349598L]",1252055135
"[109349599L, 109349639L]",1252054961
"[109349599L, 139831158L]",1252055060
"[108293203L, 109349600L]",1252055052
"[109349600L]",1252054883
"[109349601L, 121977761L]",1252055169
"[109349601L, 109349606L]",605313134
"[109349604L, 109349649L]",605857692
"[109349604L]",1252055134
"[109349605L, 109349611L]",1252055172
"[109349605L, 109349639L]",1252054965
"[109349601L, 109349606L]",605313134
"[109349607L, 109349639L]",1252055106
"[109349607L, 109349659L]",1252054905
"[109349609L, 109349620L]",1252054881
"[109349609L, 109349663L]",1252055099
"[109349600L, 109349610L]",1252055047
"[109349610L]",1252054843
"[47615548L, 106996978L, 109349611L]",1230312235
"[109349605L, 109349611L]",1252055172
"[109349614L, 139831177L]",530732537
"[109349614L, 109349661L]",1252055158
"[109349618L, 109349641L]",1252055044
"[109349618L]",1252055157
"[47615548L, 109349619L]",1252054838
"[109349619L, 109349641L]",1252054721
"[109349620L, 109349649L]",1252054690
"[109349620L, 139831171L]",1252054746
"[108293201L, 109349622L, 109349635L]",1252054842
"[109349622L, 109349623L]",1252054997
"[109349623L]",1252054789
"[108293201L, 109349623L]",1242799511
"[109349627L, 109349659L]",1252054663
"[109349627L]",1252055022
"[109349628L]",1252054932
"[109349628L]",1182549824
"[109349629L]",1252054936
"[109349629L, 139831169L]",1252054684
"[109349631L]",1252054783
"[109349631L, 109349661L]",1252055064
"[109349600L, 109349632L]",1252054762
"[109349632L]",1252054983
"[47609806L, 109349633L, 139831172L]",605857612
"[109349633L, 109349649L]",1252054675
"[109349628L, 109349635L]",1252054892
"[108293201L, 109349622L, 109349635L]",1252054842
"[109349636L, 109349661L, 139831157L]",419328828
"[109349636L, 121907204L]",1363518428
"[109349605L, 109349639L]",1252054965
"[109349607L, 109349639L]",1252055106
"[109349619L, 109349641L]",1252054721
"[109349618L, 109349641L]",1252055044
"[109349643L]",1252055048
"[109349598L, 109349643L]",1252054687
"[109349644L]",1182553026
"[109349644L]",1252054719
"[109349633L, 109349649L]",1252054675
"[47609813L, 109349649L]",605857723
"[109349619L, 109349653L]",1252054958
"[47615548L, 109349653L]",1252054873
"[109349607L, 109349659L]",1252054905
"[109349659L, 139831171L]",1242799478
"[109349598L, 109349661L]",1252055020
"[109349636L, 109349661L, 139831157L]",419328828
"[109349663L]",1252054902
"[109349639L, 109349663L]",1252054700
"[109349629L, 109349664L]",1252054928
"[109349631L, 109349664L]",1252055164
"[109349921L, 121981776L, 121991163L, 122020348L]",1252057501
"[5169015L, 109349921L]",331145700
"[109349922L, 121981771L]",1364085001
"[109349922L, 121981772L]",1364085002
"[109350689L]",1252069015
"[50823098L, 109350691L, 118554591L]",340419815
"[50823617L, 109350693L]",648171411
"[50823132L, 109350693L]",648171377
"[50635631L, 109350694L, 121651117L]",644623196
"[42418525L, 109350694L]",529575509
"[50823351L, 109350697L]",648160178
"[109367163L, 109367180L]",1252212608
"[109367163L, 109367170L]",1252212748
"[109367165L, 109367185L]",1252212746
"[109367165L, 109367180L]",1252212598
"[109367166L]",1252212652
"[109367166L]",1252212685
"[109367170L]",1252212671
"[109367170L, 109367177L]",1252212632
"[109367171L]",534298946
"[42719732L, 109367171L]",534298955
"[109367172L]",1252212735
"[109367172L]",1252212679
"[109367177L, 109367185L]",1252212688
"[109367177L]",1252212720
"[109367178L]",534298865
"[109367172L, 109367180L]",1252212722
"[109367163L, 109367180L]",1252212608
"[63544251L, 109367183L]",1252212592
"[109367183L]",1252212668
"[42719732L, 109367185L]",534248403
"[109367185L]",1252212583
"[42747019L, 109368242L]",534554466
"[109368242L, 109368252L]",534554467
"[109368249L, 109368260L]",1252221209
"[58645418L, 109368249L]",726625704
"[109368242L, 109368252L]",534554467
"[109368252L, 111731359L]",1320366467
"[58645419L, 109368260L]",1252221143
"[109368249L, 109368260L]",1252221209
"[33453261L, 109496921L, 109496923L]",380666650
"[33428224L, 109496921L]",380664014
"[33453223L, 109496923L]",380663785
"[33453261L, 109496921L, 109496923L]",380666650
"[109497803L, 128009723L]",32615475
"[26514827L, 109497807L]",290598250
"[42943357L, 109497807L]",1253535134
"[109497808L, 109497814L]",1253535062
"[34104261L, 109497808L]",1253535203
"[40674435L, 42943357L, 109497809L]",1253535164
"[109497810L, 139339333L, 139355455L]",656086946
"[109497810L, 139339331L, 139355451L]",340061667
"[77306316L, 109497812L, 135257993L]",1253535227
"[109497812L, 128009714L, 139339326L]",1253535240
"[24399529L, 109497814L]",1253535202
"[109497815L, 128009704L]",1253535131
"[109497815L, 128009715L]",1253535259
"[109497816L, 139355449L]",656104082
"[109497816L, 122090116L]",1253535180
"[109497817L, 128009704L]",1253535256
"[109497809L, 109497817L]",1253535157
"[109497818L, 109497835L]",656069683
"[109497819L, 122090119L]",1253535287
"[109497819L]",1252233886
"[109497820L, 128009705L, 139339326L]",1253535060
"[109497820L, 128009679L, 128009702L]",1415627424
"[109497822L, 139339329L]",1253535126
"[109497822L, 139339328L]",237535958
"[109497823L]",1253535028
"[109497823L]",1253535269
"[109497824L, 122090119L]",1253535145
"[109497824L]",1253535275
"[109497825L]",1253535000
"[109497825L]",1253534976
"[29277038L, 109497828L]",321938757
"[84381703L, 109497828L]",1253535141
"[42366438L, 109497829L, 128009679L]",1415627425
"[109497829L, 128009679L, 128009704L]",1415627426
"[109497829L, 109497831L, 127464508L, 128009702L, 128009721L]",331148077
"[109497831L, 128009677L, 128009713L]",1415627400
"[109497832L, 139339331L]",1253535175
"[109497832L, 139339332L]",1253534960
"[109497833L, 128009715L]",1253535171
"[109497820L, 109497833L]",1253535258
"[109497818L, 109497835L]",656069683
"[51389369L, 77306316L, 109497836L]",656086828
"[109497836L, 109497840L, 109497841L]",656086859
"[109497837L, 122090119L]",1253534981
"[109497837L, 122090119L]",1253534979
"[109497819L, 109497839L]",1253535052
"[109497839L]",1253535197
"[109497836L, 109497840L, 109497841L]",656086859
"[109497840L, 139339332L]",656086877
"[22758748L, 109497841L]",656086869
"[109497842L, 122090116L]",1253535142
"[109497842L, 139355449L]",1253534978
"[29277061L, 109497845L]",1415627430
"[29277061L, 109497845L, 128009714L]",1415627431
"[109497846L, 128009716L]",1253535009
"[24399529L, 34104261L, 109497846L]",264825920
"[111477964L, 122923044L]",35835571
"[29261667L, 111477964L]",1269994874
"[31557915L, 111498934L]",1270176280
"[42493371L, 111499036L]",726598448
"[111498934L, 111499301L]",1270177431
"[111499301L]",1270180623
"[111498934L, 111499302L]",1270177446
"[111499302L]",1270180628
"[111500102L]",1270187282
"[111500102L]",1270187248
"[106615238L, 111500103L]",1270187287
"[111500103L]",1270187285
"[101721238L, 111500300L]",1270189527
"[106615255L, 111500300L]",1270189525
"[111500585L, 111500586L]",529965075
"[111500585L, 111500588L]",1270192936
"[33506060L, 111500586L]",1174550718
"[47511039L, 111500587L]",604968737
"[111500587L]",1270192935
"[111500585L, 111500588L]",1270192936
"[106616535L, 111500588L]",1270192939
"[111500589L]",1270192940
"[111500589L]",1270192943
"[47515160L, 111500885L]",381938361
"[33506082L, 111500885L]",381938363
"[42453700L, 111500886L]",529963991
"[33506082L, 111500886L]",1270200558
"[101716389L, 111501231L]",381938622
"[33506092L, 111501231L]",1270209751
"[111501231L, 111501232L]",1270209784
"[111501232L]",1270209765
"[59217154L, 111503994L]",734520298
"[111503994L]",734521299
"[111729382L, 111729436L]",1272235933
"[111729382L]",1272235851
"[42747062L, 111729387L]",1272235656
"[111729387L]",1272235976
"[42500223L, 111729390L]",1272236112
"[111729390L]",1272236038
"[111729394L, 111729400L]",1272236063
"[111729394L, 111729396L]",1272235873
"[111729396L]",1272236110
"[111729396L]",1272236003
"[42747062L, 111729399L]",534554504
"[111729399L]",1272236028
"[111729400L, 111729436L]",1272236088
"[111729400L]",1272236002
"[111729390L, 111729404L]",1272235673
"[42500223L, 111729404L]",1272235878
"[111729412L]",1272236054
"[42747062L, 111729412L]",1272236106
"[111729415L, 111729436L]",1272236065
"[111729415L, 111729430L]",1272235968
"[42719829L, 111729418L]",1272235698
"[111729418L]",1272235777
"[111729420L]",1272236072
"[42747062L, 111729420L, 139824670L, 139824672L]",1272235798
"[111729421L, 111729441L]",1272235660
"[42500223L, 111729421L]",1272235764
"[111729399L, 111729425L]",1272236052
"[42747062L, 111729425L]",1272235820
"[111729429L]",1272236036
"[111729425L, 111729429L]",1272235714
"[111729390L, 111729430L]",1272235833
"[111729430L, 111729441L]",1272235680
"[111729415L, 111729435L]",1272235803
"[111729390L, 111729435L]",1272236010
"[42500223L, 111729436L]",1272235795
"[111729436L]",1272235981
"[111729441L, 117222193L, 117222206L]",1320360524
"[111729436L, 111729441L]",1272236033
"[111729415L, 111729446L]",1272235738
"[111729435L, 111729446L]",1272236019
"[111731341L, 111731395L]",1272249807
"[111731341L]",1272249877
"[111731342L, 111731411L]",1272249927
"[111731342L]",1272249926
"[111731344L]",1272250130
"[50635988L, 111731344L]",644625384
"[111731345L, 111731367L, 111731392L]",1272249791
"[111731345L]",1272250051
"[111731347L, 111731366L, 111731384L]",1272249910
"[111731347L, 111731414L]",1272250123
"[111731348L, 111731355L]",1272250091
"[111731348L, 111731411L]",1272249955
"[111731352L]",1272250081
"[111731352L, 111731395L]",1272249806
"[111731354L, 111731380L]",1272250049
"[111731354L, 111731369L]",1272250168
"[111731355L]",1272250153
"[111731355L, 111731411L]",1272250119
"[111731357L, 111731414L]",1272249744
"[111731357L, 111731375L]",1272249803
"[50635988L, 111731358L]",1272249821
"[111731358L, 111731407L]",1272250141
"[111731359L]",1272249795
"[111731359L, 117222378L]",1320366428
"[111731362L, 111731395L]",1272250097
"[111731362L]",1272250202
"[111731363L, 111731375L]",1272249789
"[111731363L]",1272249641
"[111731365L, 111731395L]",1272249779
"[111731365L]",1272250223
"[111731366L]",1272249756
"[111731347L, 111731366L, 111731384L]",1272249910
"[111731367L]",1272249976
"[111731345L, 111731367L, 111731392L]",1272249791
"[111731368L, 111731388L]",1272249882
"[111731368L]",1272250107
"[111731354L, 111731369L]",1272250168
"[111731369L, 111731402L]",1272249817
"[111729441L, 111731371L]",1272249864
"[111731371L, 111731388L]",1272249705
"[111731359L, 111731374L]",1272250139
"[111731369L, 111731374L]",1272250187
"[111731357L, 111731375L]",1272249803
"[111731375L]",1272250069
