"id","nodes","tags","pending"
53446372,"{675553767,675553766,675553768,675553736,675553735,675553738,675553740,675553739,675553737,675553732,675553734,675553733,675553731,675553715,675553713,675553714,675553718,675553720,675553716,675553717,675553723,675553724,675553721,675553722,675553639,675553640,675553637,675553638,675553644,675553643,675553642,675553641,675553649,675553647,675553646,675553645,675553633,675553632,675553631,675553630,675553636,675553635,675553634,675553629,675553620,675553621,675553623,675553624,675553625,675553626,675553627,675553628,675553690,675553691,675553692,675553693,675553694,675553695,675553682,675553684,675553686,675553685,675553688,675553687,675553689,675553671,675553673,675553672,675553675,675553674,675553677,675553676,675553679,675553678,675553681,675553680,675553670,675553663,675553665,675553664,675553667,675553666,675553669,675553668,675553662,675553658,675553660,675553659,675553655,675553654,675553657,675553656,675553650,675553651,675553652,675553653,675553608,675553609,675553610,675553611,675553601,675553602,675553603,675553605,675553606,675553607,675553612,675553613,675553617,675553616,675553615,675553614,675553619,675553618,675553600,675553599,675553596,675553595,675553594,675553593,675553598,675553597,675553592,675553591,675553588,675553589,675553586,675553587,675553590,675553585,675553583,675553584,675553577,675553578,675553575,675553576,675553581,675553582,675553579,675553580}","{highway,tertiary}",f
53446373,"{675553381,675553380,675553383,675553382,675553389,675553390,675553391,675553408,675553403,675553404,675553406,675553407,675553400,675553401,675553402,675553468,675553464,675553465,675553466,675553467,675553460,675553459,675553458,675553457,675553463,675553462,675553461,675553481,675553476,675553474,675553473,675553472,675553480,675553479,675553478,675553477,675553482,675553808,675553807,675553796,675553797,675553811,675553810,675553806,675553802,675553803,675553800,675553801,675553804,675553805,675553798,675553799,675553795,675553794,675553772,675553771,675553774,675553773,675553776,675553775,675553769,675553789,675553778,675553777,675553780,675553779,675553782,675553781,675553783,675553784,675553785,675553787,675553788,675553791,675553792,675553793,675553790,675553815,675553816,675553817,675553818,675553819,675553820,675553821,675553813,675553814,675553812,675553752,675553750,675553751,675553748,675553749,675553755,675553756,675553753,675553754,675553744,675553745,675553742,675553743,675553747,675553746,675553703,675553702,675553698,675553697,675553696,675553701,675553712,675553711,675553710,675553709,675553708,675553706,675553705,675553704,675553699,675553700,675553725,675553726,675553727,675553728,675553729,675553730,675553762,675553763,675553764,675553765,675553758,675553759,675553760,675553761,675553767}","{highway,tertiary}",f
53446374,"{675553144,675553143,675553142,675553150,675553151,675553152,675553146,675553147,675553148,675553149,675553145,675553163,675553164,675553165,675553159,675553160,675553161,675553162,675553158,675553157,675553155,675553154,675553153,675553175,675553174,675553173,675553172,675553171,675553170,675553168,675553167,675553166,675553184,675553183,675553181,675553182,675553179,675553180,675553177,675553178,675553176,675553206,675553204,675553205,675553202,675553203,675553200,675553201,675553198,675553199,675553197,675553196,675553222,675553221,675553224,675553223,675553226,675553225,675553213,675553212,675553215,675553214,675553218,675553217,675553220,675553219,675553228,675553229,675553230,675553232,675553233,675553234,675553235,675553236,675553227,675553207,675553208,675553209,675553210,675553211,675553241,675553242,675553240,675553239,675553238,675553237,675553186,675553185,675553195,675553194,675553190,675553189,675553188,675553187,675553193,675553192,675553191,675553256,675553250,675553251,675553248,675553249,675553254,675553255,675553252,675553253,675553246,675553247,675553265,675553266,675553269,675553270,675553267,675553268,675553258,675553259,675553260,675553261,675553243,675553244,675553245,675553257,675553262,675553263,675553264,675553280,675553276,675553277}","{highway,tertiary}",f
53446375,"{675553277,675553278,675553279,675553273,675553271,675553275,675553274,675553282,675553281,675553284,675553283,675553286,675553285,675553288,675553287,675553299,675553298,675553301,675553300,675553296,675553297,675553294,675553295,675553291,675553293,675553289,675553290,675553305,675553306,675553303,675553304,675553302,675553310,675553308,675553309,675553307,675553318,675553317,675553316,675553315,675553314,675553313,675553311,675553323,675553322,675553320,675553329,675553328,675553327,675553325,675553324,675553331,675553332,675553333,675553334,675553335,675553336,675553337,675553338,675553339,675553340,675553342,675553343,675553354,675553355,675553356,675553357,675553349,675553348,675553375,675553374,675553376,675553350,675553352,675553351,675553353,675553344,675553346,675553345,675553347,675553358,675553359,675553371,675553362,675553363,675553360,675553361,675553366,675553367,675553364,675553365,675553369,675553370,675553372,675553412,675553415,675553373,675553413,675553414,675553411,675553410,675553409,675553416,675553420,675553419,675553418,675553417,675553424,675553423,675553422,675553421,675553428,675553427,675553426,675553425,675553429,675553441,675553440,675553439,675553437,675553436,675553435,675553434,675553433,675553432,675553431,675553430,675553445,675553444,675553443,675553442,675553455,675553456,675553453,675553454,675553450,675553451,675553448,675553449,675553446,675553447,675553470,675553471,675553469,675553399,675553397,675553398,675553394,675553393,675553396,675553395,675553392,675553377,675553379,675553378,675553386,675553384,675553388,675553387,675553381}","{highway,tertiary}",f
53447060,"{674581356,674541334,674541333,674541323,674541324,674541325,674541296,674541294,674541295,674541281,674541282,674541285,674541286,674541283,674541284,674541289,674541290,674541287,674541288,674541292,674541293,674541291,674541278,674541276,674541277,674541274,674541275,674541279,674541280,674541258,674541257,1067882064}","{highway,secondary,ref,S221}",f
53455545,"{675649987,675649988,675649989,675649990,675649991,675649992,675649994,675649996}","{name,""Xihua Ting Hutong"",highway,service}",f
53455546,"{733859136,675650004,675650006,675649994}","{name,""Donghua Ting Hutong"",highway,service}",f
53455547,"{675650025,675650027,675649989}","{name,""Xihua Ting Hutong"",highway,service}",f
53624664,"{677289050,677289051,677289052,677289053,677289054}","{highway,road}",f
53624665,"{677289055,677289056,677289057,677289058}","{highway,road}",f
53624666,"{677289059,677289060,677289061,677289055,677289062,677289063,677289064,677289065,677289050}","{highway,road}",f
53624667,"{677289065,677289066,677289067,677289068,677289069,677289070}","{highway,road}",f
53624669,"{677289081,677289082,677289083,677289084}","{highway,road}",f
53624670,"{677289085,677289086,677289088,677289063,677289089}","{highway,road}",f
53624671,"{677289061,677289090}","{highway,road}",f
53624672,"{277313463,677289091,677289092,677289093,677289094,677289059,677289095,677289096}","{highway,road}",f
53624673,"{677289097,677289098,677289099,677289100}","{highway,road}",f
53624674,"{644619855,677289101,677289102,677289103,677289104}","{highway,road}",f
53624675,"{677289105,677289104}","{highway,road}",f
53624676,"{677289106,677289090,677289058,677289089,677289070,677289054,677289100,677289107,677289108,677289109,677289110,677289111}","{highway,road}",f
53624677,"{677289112,677289113,677289114,677289107,677289115,677289116,677289117,677289118,677289119,677289120,677289121}","{highway,road}",f
53624678,"{677289099,677289112,677289122}","{highway,road}",f
53624679,"{677289123,677289124,677289125,677289126,677289127,677289128,677289129,677289130,677289131,677289096,677289106,677289132,677289133,677289134,677289135,677289136,677289054}","{highway,road}",f
53624680,"{677289137,677289138}","{highway,road}",f
53624681,"{677289139,677289140,677289141,677289142,677289143,677289144,677289145}","{highway,road}",f
53624682,"{677289146,677289147,677289148,677289149}","{highway,road}",f
53624683,"{677289150,677289151,677289147}","{highway,road}",f
53624684,"{677289152,677289153,677289154,677289155,677289156}","{highway,road}",f
53624685,"{677289144,677289157,677289158,677289159,677289160,677289161,677289162,677289163,677289164,677289154}","{highway,road}",f
53624686,"{677289163,677289165,677289166,677289167,677289168,677289157}","{highway,road}",f
53624687,"{677289167,677289169}","{highway,road}",f
53624688,"{677289143,677289152,677289170,677289171,677289172}","{highway,road}",f
53624689,"{677289142,677289173,677289174,677289175,677289176,677289177,677289178,677289179,677289180}","{highway,road}",f
53624690,"{677289141,677289181,677289182,677289183,677289184,677289185,677289186,677289187}","{highway,road}",f
53624691,"{677289188,677289189,677289184,677289177}","{highway,road}",f
53624692,"{677289190,677289191,677289192,677289193,677289186}","{highway,road}",f
53624693,"{677289189,677289193,677289194,677289195,677289196}","{highway,road}",f
53624694,"{677289174,677289182,677289138,677289198}","{highway,road}",f
53791185,"{534974990,534974989,534974988,534974987,534974961,534974950,534974938,534974932,534974931,534974930,534974926,534974923,534974922,534974921,534974920,534974918,534974916,534974914,534974897,534974896,534974894,534974892,534974890,534974877,534974875,534974872,534974869,534974861,534974857,534974855,534974853,534974851,534974850,534974848,534974846,534974841,534974839,534974838,534974837,534974836,534974845,534974844,534974843,534974842,534974835,534974834,534974832,534974831,679044403,534974830,534974829,679044402,534974828,534974827,534974826,679044401,534974825,534974824,534974823,679044400,534974822,534974820,679044399,534974819,534974818,679044397,534974817,534974816,534974815,534974814,534974813,534974811,534974810,534974809,534974808,534974807,534974806,534974805,534974804,534974802,534974801,534974799,534974798,534974796,534974795,534974794,534974793,534974792,534974791,534974789,534974788,534974787,534974785,534974784,534974782,534974781,534974780,534974779,534974778,534974777,534974776,534974775,1310339674,534974774,534974773,534974771,534974770,534974769,534974768,534974767,534974766,534974765,534974764,534974763,534974762,534974761,534974760,534974759,534974758,534956688,534956687,534956686,534956684,534956683,534956715,534956714,534956713,534956711,534956710,534956709,534956708,534956707}","{oneway,yes,name,""Beijing - Chengde Expressway"",highway,motorway}",f
53791186,"{534952344,534957919,534957920,534957921,534957924,534957918,534957925,534957926,534957904,534957905,534957906,534957907,534957909,534957910,534957911,534957912,534957913,534957916,534957917,534957927,534957928,534957929,534957930,534957931,534957932,534957934,534957935,534957936,534957937,534957938,534957939,534957940,534957941,534957943,534957944,534957945,534957946,534957947,534957948,534957949,534957951,534957952,534957953,534957954,534957955,534957956,534957957,534957958,534957959,534957960,534957961,534957962,534957963,534957964,534957966,534957967,534957968,534957969,534957970,534957971,534957972,534957973,534957974,534957975,534957977,534957978,534957979,534957980,679044398,534957981,534957983,534957984,534957985,534957986,534957987,534957988,534957989,534957990,534957992,534957993,534957994,534957995,534957996,534957997,534958002,534958003,534958004,534958006,534958007,534957999,534958000,534958001,534958008,534958009,534958010,534958011,534958012,534958013,534958014,534958015,534958017,534958018,534958019,534974863,534974865,534974867,534974879,534974881,534974884,534974888,534974899,534974901,534974903,534974905,534974907,534974909,534974912,534974925,534974927,534974929,534974933,534974935,534974934,534974960,534974956,534974974,534974975,534974976}","{oneway,yes,name,""Beijing - Chengde Expressway"",highway,motorway}",f
53791187,"{534931620,534931622,534931627,534931630,534931632,534931641,534931643,534931646,534931650,534931653,534931656,534931660,534931662,534931667,534931670,534931680,534931685,534931699,534931713,534931717,534931720,534931723,534931724,534931728,534931745,534931749,534931755,534931759,534931762,534931765,534931770,534931773,534931778,534931782,534931796,534931798,534931800,534931803,534931806,534931809,534931812,534931815,534931821,534931831,534931836,534931840,534931843,534931846,534931848,534931849,534931851,534931853,534931860,534931875,534931879,534931883,534931886,534931889,534931893,534931897,534931901,534931906,534931916,534931920,534931922,534931923,534931927,534931930,534931933,534931937,534931939,534931943,534931946,534931949,534931952,534931954,534931956,534931959,534931961}","{oneway,yes,name,""Beijing - Chengde Expressway"",highway,motorway}",f
53791188,"{534956707,534956706,534956705,534956704,534956703,534956702,534956701,534956700,534956699,534956697,534956696,534956695,534956694,534956693,534956692,534956691,534956690,534956689,534956682,534956681,534956680,534956679,534956678,534956677,534956676,534956675,534956674,534956673,534956672,534956671,534956670,534956668,534956667,534956666,534956665,534956664,534956662,534956661,534956660,534956659,534956658,534956657,534956656,534956655,534956654,534956653,534956652,534956651,534956650,534956649,534956648,534956646,534956645,534956644,534956643,534956642,534956641,534956640,534931446,534931447,534931449,534931450,534931453}","{oneway,yes,name,""Beijing - Chengde Expressway"",highway,motorway}",f
53791189,"{679044329,679044323,679044324,679044325,679044326,679044312,679044313,679044314,679044315,679044316,679044317,679044318,679044319,679044320,679044321,679044322,679044306,679044307,679044308,679044309,679044310,679044311,679044298,679044299,679044300,679044301,679044303,679044304,679044305,679044294,679044295,679044296,679044297,679044285,679044286,679044287,679044288,679044289,679044293,679044290,679044291,679044292,679044278,679044279,679044280,679044281,679044282,679044283,679044284,679044263,679044264,679044265,679044266,679044267,679044268,679044269,679044270,679044271,679044272,679044273,679044274,679044275,679044276,679044262,679044249,679044250,679044251,679044252,679044253,679044254,679044255,679044256,679044257,679044258,679044259,679044260,679044261,679044244,679044245,679044246,679044247,679044248,679044235,679044236,679044237,679044238,679044239,679044240,679044242,679044243,679044226,679044227,679044228,679044229,679044230,679044231,679044232,679044233,679044234,679044222,679044223,679044224,679044225,679044211,679044212,679044213,679044214,679044216,679044217,679044218,679044219,679044220,679044221,679044208,679044209,679044210,679044203,679044204,679044205,679044206,679044207,679044201,679044202,679044200,679044192,679044194,679044195,679044196,679044197,679044198,679044199,537991972}","{highway,tertiary}",f
53791190,"{534927189,534927190,534927192,534927196,534927198,534927201,534927202,534927205,534927211,534927216,534927218,534927220,534927222,534927225,534927228,534927230,534927232,534927235,534927236,534927238,534927239,534927241,534927244,534927246,534927247,534927250,534927252,534927254,534927256,534927259,534927260,534927261,534927263,534927264,534927265,534927267,534927269,534927273,534927276,534927277,534927281,534927285,534927288,534927293,534927296,534927301,1359852767,534927311,534927315,534927318,534927320,534927323,999957839}","{oneway,yes,name,""Beijing - Chengde Expressway"",highway,motorway}",f
53791191,"{679044397,679044392,679044393,679044394,679044395,679044389,679044391,679044390,679044385,679044386,679044387,679044388}","{oneway,yes,highway,motorway_link}",f
53791192,"{679044388,679044380,679044381,679044382,679044383,679044384,679044377,679044378,679044379,679044371,679044373,679044368,679044369,679044370,679044374,679044375,679044376,679044365,679044366,679044367,679044358,679044359,679044360,679044361,679044362,679044363,679044364,679044344,679044345,679044346,679044348,679044349,679044350,679044351,679044352,679044353,679044354,679044355,679044356,679044357,679044334,679044335,679044336,679044337,679044338,679044339,679044340,679044341,679044342,679044343,679044330,679044331,679044332,679044333,286621271}","{highway,primary,ref,G101}",f
53798241,"{530719249,679130291,679130280,679130281,679130287,679130286,679130285,679130324,679130320,679130319,679130318,679130327,679130310,679130312,679130311,679130309,679130297,679130295,679130296,679130299,679130300,679130298,679130385,679130386,679130384,679130382,679130383,679130375,679130376,679130373,679130374,679130371,679130372,679130369,679130370,679130367,679130378,679130377,679130366,679130365,679130381,679130380,679130379,679130359,679130362,679130363,679130364,679130360,679130361}","{oneway,yes,highway,motorway}",f
53798242,"{420508664,420508665,420508666,420508667,420508668,420508669,679130387,679130388,679130301,679130302,679130303,679130304,679130305,679130306,679130307,679130308,679130313,679130314,679130316,679130317,679130328,679130321,679130322,679130323,679130325,679130326,679130288,679130289,679130283,679130284,679130294,679130292,679130290,679130293,679130275,679130276,679130277,679130278,679130279,679130271,679130272,679130273,679130274,679130356,679130357,679130358,679130331,679130332,679130333,679130334,679130335,679130336,679130337,679130338,679130339,679130340,679130329,679130330,679130346,679130348,679130341,679130342,679130343,679130344,679130345,679130349,679130350,679130351,679130352,679130353,679130354,679130355,606727352}","{oneway,yes,highway,motorway}",f
53800012,"{679148346,679148351,679148353,679148357,679148360,679148364}","{foot,permissive,highway,footway}",f
54369609,"{685165098,685165127}","{name,""Taoyuan Immortals Valley Scenic Spot"",foot,yes,highway,footway}",f
54370185,"{601471049,685170703,685170706,685170708,685170713,685170715,685170716,685170718,685170719,685170720,685170721,685170723,685170724,685170726,685170727,685170728,685170730,685170731,685170732,685170733,685170734,685170736,685170737,685170738,685170739,685170741,685170743,685170745,685170746,685170749,685170766,685170776,685170788,685170799,685170801,685170803,685170804,685170805,685170807,685170808,685170810}","{name,""Tianmenshan Scenic Spot"",foot,yes,highway,footway}",f
54370186,"{685170813,685170788,685170813,685170815,685170816,685170817,685170818,685170819,685170821,685170822,685170824,685170825,685170827,685170828}","{name,""Tianmenshan Scenic Spot"",foot,yes,highway,footway}",f
54428268,"{269429634,269429635,269429636,1411807628,269429638,980649828,269429639,980650481}","{oneway,yes,highway,motorway_link}",f
54580997,"{687148878,687148879,687148880}","{highway,residential}",f
54580998,"{388541218,388541412,380060148,745454679,288368715,388005908,165738264,165738263,165738262,165738261,269351359,165738260,288368656,165738259,1361300422,1357420254,165738258,165738257,1346797527,165738256,165738255,165738239,165738254,1239554964,165738222,657897947,992167045,748758963,269351353,754486452,165738253,1429785885,165738586}","{oneway,yes,name,广顺北大街,highway,secondary,name:en,""Guang Shun North Street""}",f
54581238,"{1281142632,983924235,687150758,687150759,983924411,983924260,1281142633,983924398}","{highway,unclassified}",f
54581260,"{687150927,687150928}","{highway,tertiary}",f
54669589,"{688145001,688145120,688145122}","{highway,residential}",f
54669596,"{688145391,688145651,688145723,688151861,688145653}","{highway,residential}",f
54669607,"{687150776,1429785878,687150783,754486391,992167022,687150777,748758959,687150902,687150908,983924265,687149003,687148887,983924240,288368665,288368578,288368579,288368580,288368582,288368583,288368681,288368587,288368608,288368670,288368609,410835080,288368610,370733455,388540937,380060594,288368677,380060154,388541411,388541253,388541218}","{oneway,yes,name,广顺北大街,highway,secondary,name:en,""Guang Shun North Street""}",f
54669667,"{688148592,689634284}","{highway,residential}",f
54669671,"{688151833,688151861}","{highway,residential}",f
54669720,"{688155134,688155164,688155165,688156756,688155886,688155894,688155896}","{oneway,yes,highway,motorway_link}",f
54669764,"{688156655,688156749,688156751,688156752,688156754,688156756}","{oneway,yes,highway,motorway_link}",f
54669768,"{353122531,353122055,394845240,353122057,353122058,353122059,353122060,353122062,353121560,353122063,353122064,353122065,353122066,353122067,353122068,353122069,353122070,353121775,353122071,688156655,353122073,688157983}","{highway,secondary}",f
54669775,"{688157983,688158278,688158279}","{oneway,yes,highway,secondary}",f
54669971,"{385027378,1292924816,353121718,353121719,353121720,729393383,718385331,353121721}","{name,""Jiuxianqiao eilu"",highway,tertiary}",f
54669974,"{688157983,353122074,76456804}","{oneway,yes,highway,secondary}",f
54777722,"{689636575,741845180,741845182}","{highway,residential}",f
54813075,"{690044153,690044155,690046484,690044158,690044160,690044161,690044162,690044163,690044165,690044178,690044181,690044184,690044187,690044189,690044192,690044195,690044198,690044201,690044204,690044207,690044209,690044213,690044215,690044218,690044220,690044222,690044224,690044227,690044229,690044232,690044236,690044237,690044238,690044239,690044240,690044241,690042052,690042056,690042057,690042058,690042059,690042064,690042068,690042072,690042083,690042087,690042090,690042092,690042095,690042097,690042099,690042101,690042104,690042106,690042108,690042111,690042113,690042116,690042118,690042121,690042124,690042126,690042128,690042132,690042133,690042134,690042135,690042136,690042137,690042139,690042151,690042154,690042159,690042161,690042163,690042165,690042168,690042170,690042172,690042175,690042177,690042180,690042182,690042185,690042187,690042190,690042194,690042197,690042199,690042202,690042204,690042206,690042209,690042212,690042213,690042214,690042215,690042224,690042227,690042229,690042232,690042235,690042238,690042240,690042243,690042245,690042247,690042249,690042252,690042254,690042257,690042259,690042261,690042266,690042268,690042271,690042273,690042276,690042278,690042280,690042282,690042284,690042287,690042289}","{highway,unclassified}",f
54813076,"{690042338,690042340,690042342,690042344,690042345,690042348}","{highway,unclassified}",f
54813079,"{690042923,690042924,690042926,690042929,690042931,690042934,690042937,690042940,690042943,690042946,690042952,690042954,690042957,690042959,690042962,690042965,690042967}","{highway,unclassified}",f
54813100,"{690044778,690044782,690044786,690044791,690044794,690044798,690044158}","{highway,service}",f
54813104,"{690046381,690046394,690046396,690046399,690046401,690046404,690046406,690046408,690046412,690046415,690046417,690046421,690046424,690046426,690046428,690046431,690046433,690046435,690046438,690046440,690046442,690046444,690046447,690046449,690046451,690046454,690046456,690046466,690046468,690048712,690046470,690046473,690046475,690046477,690046480,690046482,690046483,690046484}","{highway,unclassified}",f
54813106,"{690047162,690047165,690047170,690047174,690047179,690047181,690047184,690047186,690047189,690047192,690047195,690047197,690047200,690047204,690047210,690047214,690047217,690047222,690047226,690047230,690047233,690047238,690047241}","{highway,unclassified}",f
54813113,"{690048583,690048584,690048586,690048588,690048589,690048590,690048593,690048598,690048601,690048605,690048617,690048621,690048625,690048630,690048634,690048638,690048643,690048648,690048658,690048666,690048673,690048677,690048682,690048688,690048695,690048701,690048704,690048707,690048709,690048712}","{highway,unclassified}",f
54813115,"{690049792,690049797,690049800,690049804,690049806,690049809,690049811,690049813,690049815,690049817,538432459}","{highway,unclassified}",f
54813197,"{690055143,690055156,690055162,690055167,690055171,690055175,690055178}","{highway,residential}",f
54813208,"{690056149,1460425942}","{highway,tertiary}",f
54813209,"{690056153,690056167,690056171,690056175,690056178,690056183,690056185,690056188,690056192,690056194,690056197,690056200,690056205,690056208,690056209,690056210,690056211,690056212,690056213,690056214,690056215,690056218,690056220,690054630,690054636,690054639,690055178,690054644,690054647,690054650,690054654,690054658,690054664,690054670,690054673,690054675,690054678,690054680,690054682,690054685,690054688,690054690,690054693,690054696,690054715,690054718,690054720,690054721,538432952,538432963,538432968,538432980,538432988,538432520,538432999,538433017,538433032,538433041,538433050,538419610,538419615,538419618,538419621,538419622,538419623,538419624,538419625,538419626,538419627,538419628,538419629,538419630,538419631,538419632,538419633,538419634,538419636,538419638,538419639,538419642,538419645,538419649,538419651,538419654,538419657,538419659,538419662,538419664,538419666,538419667,538419668,538419669,538419671,538419674,538419677,538419679,538419685,538419686,538419687,538419688,538418842,538418850,538418857,538418861,538418871,538418911,538418916,538418923,538418929,538418938,538418945,538418957,538418959,538418968,538418982,538418990,538418998,538419005,538419016,538418819}","{highway,tertiary}",f
54814534,"{690059109,690059111,690059112,690059113,690059114,690059115,690059116,690059117,690059119,690059120,690059121,690059122,690059124,690059126,690059129,690059132,690059134,690059139,690059141,690059142,690059143,690059144,690059145,690059146,690059147,690059148,690059150,690059151,690059152,690059153,690059154,690059155,690059156,690059157,690059158,690059160,690059161,690059162,690059163,690059164,690059165,690059166,690059167,690059168,690059169,690059170,690059171,690059172,690059173,690059174,690059175,690059176,690059177,690059179,690059180,690059960,690059181,690059182,690059183,690059184,690059185,690059186,690059187,690059189,690059190,690059191,690059922,690059192,690059194,690059197,690059198,690059200,690059206,690059209,690059211,690059213,690059214,690059215,690059216,690059217,690059218,690059219,690059221,690059222,690059223,690059225,690059226,690056167}","{highway,tertiary}",f
54815183,"{690059465,690059468,690059470,690059472,690059473,690059474,690059476,690059478,690059479,690059480,690059482,690059483,690059484,690059485,690059487,690059488,690059489,690059490,690059491,690059492,690059493,690059494,690059495,690059496,690059497,690059498,1460425761,690059500,690059501,690059502,690059503,690059504,690059506,690059507,690059508,690059509,690059510,690059511,690059512,690059513,690059514,690059516,690059517,690059518,690059520,690059521,690059522,690059523,690059525,690059526,690059528,690059529,690059530,690059531,690059532,690059533,690059535,1460425838,690059536,690059537,690059538,690059540,690059542,690059545,690059548,690059549,690059550,690059552,690059553,690059554,690059190}","{highway,tertiary}",f
54815640,"{690059887,690059889,690059890,690059892,690059893,690059894,690059895,690059896,690059897,690059899,690059900,690059901,690059902,690059903,690059904,690059905,690059906,690059907,690059908,690059909,690059910,690059911,690059912,690059913,690059914,690059915,690059916,690059918,690059919,690059920,690059921,690059922}","{highway,residential}",f
54815744,"{690059952,690059953,690059954,690059955,690059957,690059887,690059958,690059959,690059960,690059962}","{highway,residential}",f
54816065,"{690060079,690060080,690060082,690060083,690060084,690060085,690060086,690060087,690060088,690060089,690059962,690060090,690060092,690060093,690060094,690060095,690060096,690060097,690060098,690060099,690060100,690060102,690060103,690060104,690059554}","{highway,residential}",f
54817846,"{690064052,690064054}","{tunnel,yes,layer,-1,highway,tertiary}",f
54817847,"{690064054,690064057,690064059,690064062,690064064,690064066,690064069,690064071,690062199,690062203,690062209,690062214,690062221,690062228,690062231,690062240,690061137,690061140,690061143,690061146,690061149,690061153,690061156,690061171,690061174,690061177,690061181,690061186,690061190,690061195,690061196,690061197,690060637,690060638,690060639,690060640,690060641,690060642,690060645,690060647,690060541,690060542,690060543,690060544,690060545,690060546,690060547,690060548,690060549,690060551,690060552,690060553,690060554,690060555,690060557,690060558,690060559,690060344,690060345,690060348,690060350,690060352,690060354,690060357,690060358,690060361,690060362,690060364,690056303,690056306,690056149}","{highway,tertiary}",f
54817974,"{690066763,690066767,690066773,690064052}","{highway,tertiary}",f
54818083,"{690073342,419638456,690073346,419638457}","{bridge,yes,layer,1,name,""Binhe Lu"",highway,secondary,ref,S209}",f
54818217,"{690078353,690078356}","{highway,unclassified}",f
54818218,"{690078497,690078353}","{bridge,yes,layer,1,highway,unclassified}",f
54818219,"{690078638,690078497}","{highway,unclassified}",f
54818233,"{690078701,690078706,690078709,690078712,690078716,690078718,690078719,690078720,690078721,690078722,690078723,690078725,690078728,690078730,690078732,690078735,690078737,690078739,690078742,690078744,690078748,690078751,690078753,690078756,690078765,690086519,690078638,690079167}","{highway,unclassified}",f
54818234,"{690079689,690079691}","{bridge,yes,layer,1,highway,unclassified}",f
54818236,"{690079856,690079689}","{highway,residential}",f
54818237,"{690079691,690079167}","{highway,unclassified}",f
54818262,"{690080995,690081001,690079856}","{highway,residential}",f
54818279,"{690085530,690085532,690085534,690085537,690085539,690085542,690085545,690081445,690081447,690081449,690081450,690081452,690081455,690082845,690083517,690081456,690081001,690081460,690081464}","{highway,residential}",f
54818286,"{690082818,690082822,690082825,690082827,690082830,690082832,690082835,690082837,690082840,690082843,690082845,690082848,690082852}","{highway,residential}",f
54818287,"{690083517,690083521,690083526,690083530,690083534,690082818}","{highway,residential}",f
54818291,"{690084828,690084829,690084830,690084831,690084834,690084837,690084841,690084845,690084850,690080995}","{highway,unclassified}",f
54818314,"{690086512,690086516,690086519}","{highway,service}",f
55248172,"{694291035,694291044,694291045,694291046,694291047,694291049,694291050,694291051,694291052,694291054,694291055,694291056,694291058,694291059,694291060,694291061,694291062,694291064,694291065,694291066,694291067,694291068,694291069,694291071,694291072,694291073,694291075,694291076,694291078,694291079,694291082,694291084,694291085,694291086,694291088,694291089,694291090,694291091,694291092,694291093,694291095,694291096,694291097,694291098,694291099,694291100}","{name,""Heilongtan Natural Scenic Spot"",foot,yes,highway,footway}",f
55248183,"{694291036,694291102,694291103,694291104,694291105,694291106}","{highway,tertiary}",f
55250092,"{513425048,694299796,694299800,694299801,694299802,694299803,694299806,694299809,694299813,694299818,694299823,694299827,694299832,694299835,694299839,694299841,694299845,694299849,694299852,694299855,694299859,694299865,694299866,694299869,694299871,694299874,694299876,694299879,694299884,694299889,694299893,694299897,694299901,694299904,694299909,694299912}","{highway,tertiary}",f
55250099,"{694299912,694299921,694299922,694299924,694299926,694299941,694299945,694299948,694299951,694299955,694299961,694299967,694299974,694299975,694299977,694299988,694299998,694300006,694300013,694300021,694300023,694300024,694300025,694300026,694300028,694300031,694300033,694300037}","{highway,tertiary}",f
55275701,"{694493918,694493922,694493934,694493936,694493938,694493939,694493941,694493943,694493944,694493945,694493957,694493958,694493959,694493960,694493961,694493962,694493963,694493964,694493965,694493967,694494235,694494236,694494238,694494240,694494242,694494243,694494245,694494247,694494248,694494250,694494252,694494253,694494297,694494300,694494302,694494303,694494305,694494308,694494310,694494311,694494314,694494316,694494318,694494319,694494321,694494324,694494326,694494328,694494330,694494332,694494334,694494336,694494337,694494339,694494341,694494344,694494345,694494347,694494349,694494350,694494353,694494355,694494357,694494359,694494361,694494450,694494451,694494452,694494454,694494456,694494468,694494471,694494474,694494476,694494478,694494479,694494374,694494377,694494379,694494380,694494382,694494384,694494386,694494388,694494363,694494365,694494367,694494369,694494371,694494373,694494601,694494603,694494604,694494607,694494609,694494611,694494613,694494615,694494618,694494620,694494622,694494625,694494627,694494630,694494632,694494634,694494635,694494596,694494598,694494649,694494650,694494653,694494655,694494657,694494659,694494661,694494663,694494664,694494666,694494668,694494638,694494641,694494643,694494644,694494647,694494670,694494671,694494673,694494675,694494700,694494702,694494705,694494677,694494678,694494681,694494683,694494686,694494689,694494690,694494693,694494696,694494698,694493974,694493976,694493978,694493979,694493981,694493968,694493969,694493970,694493971,694493973,694493982,694493984,694493994,694493996,694493997,694493999,694494001,694494026,694494002,694494004,694494007,694494008,694494010,694494013,694494014,694494016,694494018,694494020,694494022,694494025,694494028,694494030,694494031,694494034,694494048,694494051,694494053,694494055,694494056,694494058,694494059,694494036,694494038,694494040,694494042,694494045,694494046,694494708,694494709,694494712,694494714,694494738,694494061,694494064,694494065,694494067,694497534,694497269}","{highway,track}",f
